season,yr,mnth,hr,holiday,weekday,workingday,weathersit,atemp,hum,windspeed,cnt,time_period,hr_sin,hr_cos,mnth_sin,mnth_cos,wek_sin,wek_cos,seas_sin,seas_cos,hr_workingday,temp_hum,season_hr,cnt_log,cluster,cluster_label
1,0,1,16,0,3,1,1,0.3182,0.28,0.0896,89,3,-0.8660254037844384,-0.5000000000000004,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,16,0.2291039999999999,16,4.499809670330265,2,低活跃型
1,0,1,17,0,3,1,1,0.2273,0.38,0.194,190,4,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,17,0.140926,17,5.25227342804663,2,低活跃型
1,0,1,18,0,3,1,1,0.2424,0.38,0.1343,169,4,-1.0,-1.8369701987210294e-16,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,18,0.150288,18,5.135798437050262,2,低活跃型
1,0,1,19,0,3,1,1,0.2576,0.38,0.1045,132,4,-0.9659258262890684,0.2588190451025203,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,19,0.159712,19,4.890349128221754,2,低活跃型
1,0,1,20,0,3,1,1,0.2273,0.47,0.1642,89,5,-0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,20,0.120469,20,4.499809670330265,2,低活跃型
1,0,1,21,0,3,1,1,0.197,0.51,0.194,43,5,-0.7071067811865477,0.7071067811865474,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,21,0.09653,21,3.784189633918261,2,低活跃型
1,0,1,22,0,3,1,1,0.197,0.55,0.1343,42,5,-0.5000000000000004,0.8660254037844384,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,22,0.0886499999999999,22,3.7612001156935615,2,低活跃型
1,0,1,23,0,3,1,1,0.2576,0.47,0.0,19,5,-0.2588190451025215,0.965925826289068,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,23,0.136528,23,2.995732273553991,2,低活跃型
1,0,1,0,0,4,1,1,0.2424,0.55,0.0,11,1,0.0,1.0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0.10908,0,2.4849066497880004,2,低活跃型
1,0,1,1,0,4,1,1,0.2273,0.64,0.0,4,1,0.2588190451025207,0.9659258262890684,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,1,0.081828,1,1.6094379124341005,2,低活跃型
1,0,1,2,0,4,1,1,0.2273,0.64,0.0,2,1,0.4999999999999999,0.8660254037844387,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,2,0.081828,2,1.0986122886681096,2,低活跃型
1,0,1,4,0,4,1,2,0.197,0.64,0.0896,1,1,0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,4,0.07092,4,0.6931471805599453,2,低活跃型
1,0,1,5,0,4,1,2,0.1818,0.69,0.0896,4,1,0.9659258262890684,0.2588190451025207,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,5,0.056358,5,1.6094379124341005,2,低活跃型
1,0,1,6,0,4,1,2,0.1667,0.63,0.1045,36,1,1.0,6.123233995736766e-17,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,6,0.061679,6,3.610917912644224,2,低活跃型
1,0,1,7,0,4,1,2,0.2273,0.59,0.0,95,2,0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,7,0.093193,7,4.564348191467836,2,低活跃型
1,0,1,8,0,4,1,1,0.2273,0.59,0.0,219,2,0.8660254037844387,-0.4999999999999998,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,8,0.093193,8,5.393627546352361,2,低活跃型
1,0,1,9,0,4,1,2,0.2424,0.51,0.0,122,2,0.7071067811865476,-0.7071067811865475,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,9,0.118776,9,4.812184355372417,2,低活跃型
1,0,1,10,0,4,1,1,0.2576,0.47,0.0,45,3,0.4999999999999999,-0.8660254037844387,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,10,0.136528,10,3.828641396489095,2,低活跃型
1,0,1,11,0,4,1,1,0.2576,0.44,0.0896,59,3,0.258819045102521,-0.9659258262890682,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,11,0.144256,11,4.0943445622221,2,低活跃型
1,0,1,12,0,4,1,1,0.2879,0.35,0.0,84,3,1.2246467991473532e-16,-1.0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,12,0.187135,12,4.442651256490317,2,低活跃型
1,0,1,13,0,4,1,1,0.2727,0.35,0.1045,67,3,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,13,0.177255,13,4.219507705176107,2,低活跃型
1,0,1,14,0,4,1,1,0.2727,0.36,0.1642,70,3,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,14,0.174528,14,4.262679877041316,2,低活跃型
1,0,1,15,0,4,1,1,0.2727,0.36,0.0,62,3,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,15,0.174528,15,4.143134726391533,2,低活跃型
1,0,1,16,0,4,1,1,0.2576,0.38,0.1642,86,3,-0.8660254037844384,-0.5000000000000004,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,16,0.159712,16,4.465908118654584,2,低活跃型
1,0,1,17,0,4,1,1,0.2273,0.51,0.1642,172,4,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,17,0.111377,17,5.153291594497779,2,低活跃型
1,0,1,18,0,4,1,1,0.2273,0.51,0.1343,163,4,-1.0,-1.8369701987210294e-16,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,18,0.111377,18,5.099866427824199,2,低活跃型
1,0,1,19,0,4,1,1,0.2576,0.55,0.0896,112,4,-0.9659258262890684,0.2588190451025203,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,19,0.1159199999999999,19,4.727387818712341,2,低活跃型
1,0,1,20,0,4,1,1,0.2121,0.51,0.1642,69,5,-0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,20,0.103929,20,4.248495242049359,2,低活跃型
1,0,1,21,0,4,1,2,0.2121,0.55,0.2239,48,5,-0.7071067811865477,0.7071067811865474,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,21,0.095445,21,3.8918202981106265,2,低活跃型
1,0,1,22,0,4,1,2,0.2121,0.51,0.2836,52,5,-0.5000000000000004,0.8660254037844384,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,22,0.103929,22,3.970291913552122,2,低活跃型
1,0,1,23,0,4,1,2,0.197,0.59,0.194,23,5,-0.2588190451025215,0.965925826289068,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,23,0.08077,23,3.1780538303479458,2,低活跃型
1,0,1,0,0,5,1,2,0.197,0.64,0.194,17,1,0.0,1.0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0.07092,0,2.8903717578961645,2,低活跃型
1,0,1,1,0,5,1,2,0.197,0.69,0.2239,7,1,0.2588190451025207,0.9659258262890684,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,1,0.06107,1,2.079441541679836,2,低活跃型
1,0,1,2,0,5,1,2,0.197,0.69,0.2239,1,1,0.4999999999999999,0.8660254037844387,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,2,0.06107,2,0.6931471805599453,2,低活跃型
1,0,1,4,0,5,1,2,0.2121,0.69,0.1343,1,1,0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,4,0.065751,4,0.6931471805599453,2,低活跃型
1,0,1,5,0,5,1,3,0.2727,0.55,0.0,5,1,0.9659258262890684,0.2588190451025207,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,5,0.1227149999999999,5,1.791759469228055,2,低活跃型
1,0,1,6,0,5,1,2,0.2576,0.69,0.0,34,1,1.0,6.123233995736766e-17,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,6,0.079856,6,3.555348061489413,2,低活跃型
1,0,1,7,0,5,1,1,0.2121,0.69,0.1343,84,2,0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,7,0.065751,7,4.442651256490317,2,低活跃型
1,0,1,8,0,5,1,1,0.197,0.51,0.2537,210,2,0.8660254037844387,-0.4999999999999998,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,8,0.09653,8,5.351858133476067,2,低活跃型
1,0,1,9,0,5,1,1,0.1818,0.47,0.2985,134,2,0.7071067811865476,-0.7071067811865475,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,9,0.096354,9,4.90527477843843,2,低活跃型
1,0,1,10,0,5,1,1,0.197,0.37,0.3284,63,3,0.4999999999999999,-0.8660254037844387,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,10,0.12411,10,4.158883083359672,2,低活跃型
1,0,1,11,0,5,1,2,0.197,0.4,0.2239,67,3,0.258819045102521,-0.9659258262890682,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,11,0.1182,11,4.219507705176107,2,低活跃型
1,0,1,12,0,5,1,2,0.197,0.37,0.2537,59,3,1.2246467991473532e-16,-1.0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,12,0.12411,12,4.0943445622221,2,低活跃型
1,0,1,13,0,5,1,2,0.1818,0.37,0.2836,73,3,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,13,0.114534,13,4.304065093204169,2,低活跃型
1,0,1,14,0,5,1,2,0.197,0.4,0.2537,50,3,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,14,0.1182,14,3.9318256327243257,2,低活跃型
1,0,1,15,0,5,1,2,0.2121,0.37,0.1642,72,3,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,15,0.133623,15,4.290459441148391,2,低活跃型
1,0,1,16,0,5,1,2,0.2121,0.37,0.1642,87,3,-0.8660254037844384,-0.5000000000000004,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,16,0.133623,16,4.477336814478207,2,低活跃型
1,0,1,17,0,5,1,2,0.2576,0.37,0.0,187,4,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,17,0.162288,17,5.236441962829949,2,低活跃型
1,0,1,18,0,5,1,1,0.2273,0.4,0.0896,123,4,-1.0,-1.8369701987210294e-16,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,18,0.13638,18,4.820281565605037,2,低活跃型
1,0,1,19,0,5,1,1,0.197,0.55,0.0896,95,4,-0.9659258262890684,0.2588190451025203,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,19,0.0886499999999999,19,4.564348191467836,2,低活跃型
1,0,1,20,0,5,1,1,0.2121,0.47,0.1045,51,5,-0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,20,0.112413,20,3.951243718581428,2,低活跃型
1,0,1,21,0,5,1,1,0.197,0.47,0.1343,39,5,-0.7071067811865477,0.7071067811865474,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,21,0.10441,21,3.688879454113936,2,低活跃型
1,0,1,22,0,5,1,2,0.197,0.43,0.1642,36,5,-0.5000000000000004,0.8660254037844384,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,22,0.11229,22,3.610917912644224,2,低活跃型
1,0,1,23,0,5,1,2,0.197,0.51,0.1642,15,5,-0.2588190451025215,0.965925826289068,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,23,0.09653,23,2.772588722239781,2,低活跃型
1,0,1,0,0,6,0,2,0.197,0.51,0.1642,25,1,0.0,1.0,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0.09653,0,3.258096538021482,2,低活跃型
1,0,1,1,0,6,0,2,0.2121,0.55,0.0896,16,1,0.2588190451025207,0.9659258262890684,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0.095445,1,2.833213344056216,2,低活跃型
1,0,1,2,0,6,0,2,0.2424,0.55,0.0,16,1,0.4999999999999999,0.8660254037844387,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0.10908,2,2.833213344056216,2,低活跃型
1,0,1,3,0,6,0,3,0.197,0.55,0.1642,7,1,0.7071067811865475,0.7071067811865476,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0.0886499999999999,3,2.079441541679836,2,低活跃型
1,0,1,4,0,6,0,3,0.197,0.55,0.1642,1,1,0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0.0886499999999999,4,0.6931471805599453,2,低活跃型
1,0,1,5,0,6,0,2,0.1667,0.74,0.1642,5,1,0.9659258262890684,0.2588190451025207,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0.043342,5,1.791759469228055,2,低活跃型
1,0,1,6,0,6,0,2,0.1667,0.74,0.1642,2,1,1.0,6.123233995736766e-17,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0.043342,6,1.0986122886681096,2,低活跃型
1,0,1,7,0,6,0,2,0.1818,0.74,0.1045,9,2,0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0.047268,7,2.302585092994046,2,低活跃型
1,0,1,8,0,6,0,3,0.1818,0.93,0.1045,15,2,0.8660254037844387,-0.4999999999999998,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0.0127259999999999,8,2.772588722239781,2,低活跃型
1,0,1,9,0,6,0,3,0.1818,0.93,0.1045,20,2,0.7071067811865476,-0.7071067811865475,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0.0127259999999999,9,3.044522437723423,2,低活跃型
1,0,1,10,0,6,0,2,0.197,0.8,0.1642,61,3,0.4999999999999999,-0.8660254037844387,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0.0393999999999999,10,4.127134385045092,2,低活跃型
1,0,1,11,0,6,0,2,0.1818,0.69,0.3881,62,3,0.258819045102521,-0.9659258262890682,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0.056358,11,4.143134726391533,2,低活跃型
1,0,1,12,0,6,0,2,0.1818,0.59,0.3582,98,3,1.2246467991473532e-16,-1.0,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0.074538,12,4.59511985013459,2,低活跃型
1,0,1,13,0,6,0,1,0.1818,0.44,0.3284,102,3,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0.101808,13,4.634728988229636,2,低活跃型
1,0,1,14,0,6,0,1,0.1667,0.32,0.4925,95,3,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0.1133559999999999,14,4.564348191467836,2,低活跃型
1,0,1,15,0,6,0,1,0.1667,0.32,0.4478,74,3,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0.1133559999999999,15,4.31748811353631,2,低活跃型
1,0,1,16,0,6,0,1,0.1364,0.29,0.4478,76,3,-0.8660254037844384,-0.5000000000000004,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0.0968439999999999,16,4.343805421853684,2,低活跃型
1,0,1,17,0,6,0,1,0.1212,0.37,0.5522,69,4,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0.076356,17,4.248495242049359,2,低活跃型
1,0,1,18,0,6,0,1,0.1212,0.39,0.2985,55,4,-1.0,-1.8369701987210294e-16,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0.073932,18,4.02535169073515,2,低活跃型
1,0,1,19,0,6,0,1,0.1212,0.36,0.2537,30,4,-0.9659258262890684,0.2588190451025203,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0.077568,19,3.4339872044851463,2,低活跃型
1,0,1,20,0,6,0,1,0.1212,0.36,0.2537,28,5,-0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0.077568,20,3.367295829986474,2,低活跃型
1,0,1,21,0,6,0,1,0.1061,0.39,0.3582,37,5,-0.7071067811865477,0.7071067811865474,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0.064721,21,3.6375861597263857,2,低活跃型
1,0,1,22,0,6,0,1,0.1061,0.36,0.3881,34,5,-0.5000000000000004,0.8660254037844384,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0.067904,22,3.555348061489413,2,低活跃型
1,0,1,23,0,6,0,1,0.0606,0.39,0.4478,22,5,-0.2588190451025215,0.965925826289068,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0.036966,23,3.1354942159291497,2,低活跃型
1,0,1,0,0,0,0,1,0.0758,0.42,0.3881,25,1,0.0,1.0,0.4999999999999999,0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,0,0.043964,0,3.258096538021482,2,低活跃型
1,0,1,1,0,0,0,1,0.0606,0.42,0.4627,12,1,0.2588190451025207,0.9659258262890684,0.4999999999999999,0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,0,0.035148,1,2.5649493574615367,2,低活跃型
1,0,1,2,0,0,0,1,0.0606,0.46,0.4627,11,1,0.4999999999999999,0.8660254037844387,0.4999999999999999,0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,0,0.032724,2,2.4849066497880004,2,低活跃型
1,0,1,3,0,0,0,1,0.0758,0.46,0.4179,4,1,0.7071067811865475,0.7071067811865476,0.4999999999999999,0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,0,0.040932,3,1.6094379124341005,2,低活跃型
1,0,1,4,0,0,0,1,0.0909,0.53,0.194,1,1,0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,0,0.042723,4,0.6931471805599453,2,低活跃型
1,0,1,5,0,0,0,1,0.0909,0.53,0.194,1,1,0.9659258262890684,0.2588190451025207,0.4999999999999999,0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,0,0.042723,5,0.6931471805599453,2,低活跃型
1,0,1,6,0,0,0,1,0.0909,0.49,0.2836,1,1,1.0,6.123233995736766e-17,0.4999999999999999,0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,0,0.046359,6,0.6931471805599453,2,低活跃型
1,0,1,7,0,0,0,1,0.0909,0.53,0.194,6,2,0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,0,0.042723,7,1.9459101490553128,2,低活跃型
1,0,1,8,0,0,0,1,0.0909,0.49,0.2836,10,2,0.8660254037844387,-0.4999999999999998,0.4999999999999999,0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,0,0.046359,8,2.3978952727983707,2,低活跃型
1,0,1,9,0,0,0,1,0.0758,0.46,0.5224,19,2,0.7071067811865476,-0.7071067811865475,0.4999999999999999,0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,0,0.040932,9,2.995732273553991,2,低活跃型
1,0,1,10,0,0,0,1,0.1061,0.43,0.3881,49,3,0.4999999999999999,-0.8660254037844387,0.4999999999999999,0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,0,0.060477,10,3.912023005428146,2,低活跃型
1,0,1,11,0,0,0,1,0.1212,0.4,0.5224,49,3,0.258819045102521,-0.9659258262890682,0.4999999999999999,0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,0,0.0727199999999999,11,3.912023005428146,2,低活跃型
1,0,1,12,0,0,0,1,0.1364,0.37,0.4478,83,3,1.2246467991473532e-16,-1.0,0.4999999999999999,0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,0,0.085932,12,4.430816798843313,2,低活跃型
1,0,1,13,0,0,0,1,0.1667,0.34,0.4478,75,3,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,0,0.1100219999999999,13,4.330733340286331,2,低活跃型
1,0,1,14,0,0,0,1,0.1818,0.32,0.4627,72,3,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,0,0.1236239999999999,14,4.290459441148391,2,低活跃型
1,0,1,15,0,0,0,1,0.197,0.35,0.3582,82,3,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,0,0.12805,15,4.418840607796598,2,低活跃型
1,0,1,16,0,0,0,1,0.1667,0.34,0.4478,92,3,-0.8660254037844384,-0.5000000000000004,0.4999999999999999,0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,0,0.1100219999999999,16,4.532599493153256,2,低活跃型
1,0,1,17,0,0,0,1,0.1515,0.37,0.3881,62,4,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,0,0.095445,17,4.143134726391533,2,低活跃型
